waveform	[0]	
t0	2019/05/23  14:11:13.668865	
delta t	2.000000E-6	

time[0]	Y[0]
2019/05/23  14:11:13.669555	1.053743E+1
2019/05/23  14:11:13.669557	1.053743E+1
2019/05/23  14:11:13.669559	1.053743E+1
2019/05/23  14:11:13.669561	1.053743E+1
2019/05/23  14:11:13.669563	1.053743E+1
2019/05/23  14:11:13.669565	1.053743E+1
2019/05/23  14:11:13.669567	1.053743E+1
2019/05/23  14:11:13.669569	1.053743E+1
2019/05/23  14:11:13.669571	1.053743E+1
2019/05/23  14:11:13.669573	1.053743E+1
2019/05/23  14:11:13.669575	1.053743E+1
2019/05/23  14:11:13.669577	1.053743E+1
2019/05/23  14:11:13.669579	1.053743E+1
2019/05/23  14:11:13.669581	1.053743E+1
2019/05/23  14:11:13.669583	1.053743E+1
2019/05/23  14:11:13.669585	1.053743E+1
2019/05/23  14:11:13.669587	1.053743E+1
2019/05/23  14:11:13.669589	1.053743E+1
2019/05/23  14:11:13.669591	1.053743E+1
2019/05/23  14:11:13.669593	1.053743E+1
2019/05/23  14:11:13.669595	1.053743E+1
2019/05/23  14:11:13.669597	1.053743E+1
2019/05/23  14:11:13.669599	1.053743E+1
2019/05/23  14:11:13.669601	1.053743E+1
2019/05/23  14:11:13.669603	1.053743E+1
2019/05/23  14:11:13.669605	1.053743E+1
2019/05/23  14:11:13.669607	1.053743E+1
2019/05/23  14:11:13.669609	1.053743E+1
2019/05/23  14:11:13.669611	1.053743E+1
2019/05/23  14:11:13.669613	1.053743E+1
2019/05/23  14:11:13.669615	1.053743E+1
2019/05/23  14:11:13.669617	1.053743E+1
2019/05/23  14:11:13.669619	1.053743E+1
2019/05/23  14:11:13.669621	1.053743E+1
2019/05/23  14:11:13.669623	1.053743E+1
2019/05/23  14:11:13.669625	1.053743E+1
2019/05/23  14:11:13.669627	1.053743E+1
2019/05/23  14:11:13.669629	1.053743E+1
2019/05/23  14:11:13.669631	1.053743E+1
2019/05/23  14:11:13.669633	1.053743E+1
2019/05/23  14:11:13.669635	1.053743E+1
2019/05/23  14:11:13.669637	1.053743E+1
2019/05/23  14:11:13.669639	1.053743E+1
2019/05/23  14:11:13.669641	1.053743E+1
2019/05/23  14:11:13.669643	1.053743E+1
2019/05/23  14:11:13.669645	1.053743E+1
2019/05/23  14:11:13.669647	1.053743E+1
2019/05/23  14:11:13.669649	1.053743E+1
2019/05/23  14:11:13.669651	1.053743E+1
2019/05/23  14:11:13.669653	1.053743E+1
2019/05/23  14:11:13.669655	1.053743E+1
2019/05/23  14:11:13.669657	1.053743E+1
2019/05/23  14:11:13.669659	1.053743E+1
2019/05/23  14:11:13.669661	1.053743E+1
2019/05/23  14:11:13.669663	1.053743E+1
2019/05/23  14:11:13.669665	1.053743E+1
2019/05/23  14:11:13.669667	1.053743E+1
2019/05/23  14:11:13.669669	1.053743E+1
2019/05/23  14:11:13.669671	1.053743E+1
2019/05/23  14:11:13.669673	1.053743E+1
2019/05/23  14:11:13.669675	1.053743E+1
2019/05/23  14:11:13.669677	1.053743E+1
2019/05/23  14:11:13.669679	1.053743E+1
2019/05/23  14:11:13.669681	1.053743E+1
2019/05/23  14:11:13.669683	1.053743E+1
2019/05/23  14:11:13.669685	1.053743E+1
2019/05/23  14:11:13.669687	1.053743E+1
2019/05/23  14:11:13.669689	1.053743E+1
2019/05/23  14:11:13.669691	1.053743E+1
2019/05/23  14:11:13.669693	1.053743E+1
2019/05/23  14:11:13.669695	1.053743E+1
2019/05/23  14:11:13.669697	1.053743E+1
2019/05/23  14:11:13.669699	1.053743E+1
2019/05/23  14:11:13.669701	1.053743E+1
2019/05/23  14:11:13.669703	1.053743E+1
2019/05/23  14:11:13.669705	1.053743E+1
2019/05/23  14:11:13.669707	1.053743E+1
2019/05/23  14:11:13.669709	1.053743E+1
2019/05/23  14:11:13.669711	1.053743E+1
2019/05/23  14:11:13.669713	1.053743E+1
2019/05/23  14:11:13.669715	1.053743E+1
2019/05/23  14:11:13.669717	1.053743E+1
2019/05/23  14:11:13.669719	1.053743E+1
2019/05/23  14:11:13.669721	1.053743E+1
2019/05/23  14:11:13.669723	1.053743E+1
2019/05/23  14:11:13.669725	1.053743E+1
2019/05/23  14:11:13.669727	1.053743E+1
2019/05/23  14:11:13.669729	1.053743E+1
2019/05/23  14:11:13.669731	1.053743E+1
2019/05/23  14:11:13.669733	1.053743E+1
2019/05/23  14:11:13.669735	1.053743E+1
2019/05/23  14:11:13.669737	1.053743E+1
2019/05/23  14:11:13.669739	1.053743E+1
2019/05/23  14:11:13.669741	1.053743E+1
2019/05/23  14:11:13.669743	1.053743E+1
2019/05/23  14:11:13.669745	1.053743E+1
2019/05/23  14:11:13.669747	1.053743E+1
2019/05/23  14:11:13.669749	1.053743E+1
2019/05/23  14:11:13.669751	1.053743E+1
2019/05/23  14:11:13.669753	1.053743E+1
2019/05/23  14:11:13.669755	1.053743E+1
2019/05/23  14:11:13.669757	1.053743E+1
2019/05/23  14:11:13.669759	1.053743E+1
2019/05/23  14:11:13.669761	1.053743E+1
2019/05/23  14:11:13.669763	1.053743E+1
2019/05/23  14:11:13.669765	1.053743E+1
2019/05/23  14:11:13.669767	1.053743E+1
2019/05/23  14:11:13.669769	1.053743E+1
2019/05/23  14:11:13.669771	1.053743E+1
2019/05/23  14:11:13.669773	1.053743E+1
2019/05/23  14:11:13.669775	1.053743E+1
2019/05/23  14:11:13.669777	1.053743E+1
2019/05/23  14:11:13.669779	1.053743E+1
2019/05/23  14:11:13.669781	1.053743E+1
2019/05/23  14:11:13.669783	1.053743E+1
2019/05/23  14:11:13.669785	1.053743E+1
2019/05/23  14:11:13.669787	1.053743E+1
2019/05/23  14:11:13.669789	1.053743E+1
2019/05/23  14:11:13.669791	1.053743E+1
2019/05/23  14:11:13.669793	1.053743E+1
2019/05/23  14:11:13.669795	1.053743E+1
2019/05/23  14:11:13.669797	1.053743E+1
2019/05/23  14:11:13.669799	1.053743E+1
2019/05/23  14:11:13.669801	1.053743E+1
2019/05/23  14:11:13.669803	1.053743E+1
2019/05/23  14:11:13.669805	1.053743E+1
2019/05/23  14:11:13.669807	1.053743E+1
2019/05/23  14:11:13.669809	1.053743E+1
2019/05/23  14:11:13.669811	1.053743E+1
2019/05/23  14:11:13.669813	1.053743E+1
2019/05/23  14:11:13.669815	1.053743E+1
2019/05/23  14:11:13.669817	1.053743E+1
2019/05/23  14:11:13.669819	1.053743E+1
2019/05/23  14:11:13.669821	1.053743E+1
2019/05/23  14:11:13.669823	1.053743E+1
2019/05/23  14:11:13.669825	1.053743E+1
2019/05/23  14:11:13.669827	1.053743E+1
2019/05/23  14:11:13.669829	1.053743E+1
2019/05/23  14:11:13.669831	1.053743E+1
2019/05/23  14:11:13.669833	1.053743E+1
2019/05/23  14:11:13.669835	1.053743E+1
2019/05/23  14:11:13.669837	1.053743E+1
2019/05/23  14:11:13.669839	1.053743E+1
2019/05/23  14:11:13.669841	1.053743E+1
2019/05/23  14:11:13.669843	1.053743E+1
2019/05/23  14:11:13.669845	1.053743E+1
2019/05/23  14:11:13.669847	1.053743E+1
2019/05/23  14:11:13.669849	1.053743E+1
2019/05/23  14:11:13.669851	1.053743E+1
2019/05/23  14:11:13.669853	1.053743E+1
2019/05/23  14:11:13.669855	1.053743E+1
2019/05/23  14:11:13.669857	1.053743E+1
