waveform	[0]		[1]	
t0	2019/05/21  14:56:29.209522		2019/05/21  14:56:29.209523	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/21  14:56:29.209848	7.145800E-1	2019/05/21  14:56:29.209849	-9.571074E-4
2019/05/21  14:56:29.209850	6.596827E-1	2019/05/21  14:56:29.209851	-6.513346E-4
2019/05/21  14:56:29.209852	5.872376E-1	2019/05/21  14:56:29.209853	4.321497E-3
2019/05/21  14:56:29.209854	5.044892E-1	2019/05/21  14:56:29.209855	6.526279E-3
2019/05/21  14:56:29.209856	4.056418E-1	2019/05/21  14:56:29.209857	7.089544E-3
2019/05/21  14:56:29.209858	3.016428E-1	2019/05/21  14:56:29.209859	9.938058E-3
2019/05/21  14:56:29.209860	1.878234E-1	2019/05/21  14:56:29.209861	1.207847E-2
2019/05/21  14:56:29.209862	6.788639E-2	2019/05/21  14:56:29.209863	1.260955E-2
2019/05/21  14:56:29.209864	-5.961721E-2	2019/05/21  14:56:29.209865	1.512010E-2
2019/05/21  14:56:29.209866	-1.818082E-1	2019/05/21  14:56:29.209867	1.783987E-2
2019/05/21  14:56:29.209868	-3.130148E-1	2019/05/21  14:56:29.209869	1.700302E-2
2019/05/21  14:56:29.209870	-4.390698E-1	2019/05/21  14:56:29.209871	1.576383E-2
2019/05/21  14:56:29.209872	-5.577193E-1	2019/05/21  14:56:29.209873	1.898249E-2
2019/05/21  14:56:29.209874	-6.729882E-1	2019/05/21  14:56:29.209875	2.208850E-2
2019/05/21  14:56:29.209876	-7.821396E-1	2019/05/21  14:56:29.209877	2.376220E-2
2019/05/21  14:56:29.209878	-8.863004E-1	2019/05/21  14:56:29.209879	1.946529E-2
2019/05/21  14:56:29.209880	-9.770991E-1	2019/05/21  14:56:29.209881	1.985153E-2
2019/05/21  14:56:29.209882	-1.052121E+0	2019/05/21  14:56:29.209883	1.903077E-2
2019/05/21  14:56:29.209884	-1.118127E+0	2019/05/21  14:56:29.209885	1.708348E-2
2019/05/21  14:56:29.209886	-1.162561E+0	2019/05/21  14:56:29.209887	1.557071E-2
2019/05/21  14:56:29.209888	-1.197979E+0	2019/05/21  14:56:29.209889	1.804908E-2
2019/05/21  14:56:29.209890	-1.221322E+0	2019/05/21  14:56:29.209891	1.404185E-2
2019/05/21  14:56:29.209892	-1.228084E+0	2019/05/21  14:56:29.209893	1.378436E-2
2019/05/21  14:56:29.209894	-1.221805E+0	2019/05/21  14:56:29.209895	1.207847E-2
2019/05/21  14:56:29.209896	-1.201359E+0	2019/05/21  14:56:29.209897	9.423073E-3
2019/05/21  14:56:29.209898	-1.166263E+0	2019/05/21  14:56:29.209899	8.618408E-3
2019/05/21  14:56:29.209900	-1.115390E+0	2019/05/21  14:56:29.209901	4.498523E-3
2019/05/21  14:56:29.209902	-1.054214E+0	2019/05/21  14:56:29.209903	1.569542E-3
2019/05/21  14:56:29.209904	-9.732353E-1	2019/05/21  14:56:29.209905	-3.294684E-4
2019/05/21  14:56:29.209906	-8.872664E-1	2019/05/21  14:56:29.209907	-2.131919E-3
2019/05/21  14:56:29.209908	-7.909941E-1	2019/05/21  14:56:29.209909	-3.580317E-3
2019/05/21  14:56:29.209910	-6.821647E-1	2019/05/21  14:56:29.209911	-5.849473E-3
2019/05/21  14:56:29.209912	-5.622270E-1	2019/05/21  14:56:29.209913	-1.091887E-2
2019/05/21  14:56:29.209914	-4.421286E-1	2019/05/21  14:56:29.209915	-1.021076E-2
2019/05/21  14:56:29.209916	-3.114049E-1	2019/05/21  14:56:29.209917	-9.792335E-3
2019/05/21  14:56:29.209918	-1.801983E-1	2019/05/21  14:56:29.209919	-1.330068E-2
2019/05/21  14:56:29.209920	-5.446555E-2	2019/05/21  14:56:29.209921	-1.336505E-2
2019/05/21  14:56:29.209922	7.255508E-2	2019/05/21  14:56:29.209923	-1.437893E-2
2019/05/21  14:56:29.209924	1.987707E-1	2019/05/21  14:56:29.209925	-1.421800E-2
2019/05/21  14:56:29.209926	3.217665E-1	2019/05/21  14:56:29.209927	-1.653543E-2
2019/05/21  14:56:29.209928	4.194869E-1	2019/05/21  14:56:29.209929	-1.587561E-2
2019/05/21  14:56:29.209930	5.131826E-1	2019/05/21  14:56:29.209931	-1.404097E-2
2019/05/21  14:56:29.209932	6.001168E-1	2019/05/21  14:56:29.209933	-1.453986E-2
2019/05/21  14:56:29.209934	6.715959E-1	2019/05/21  14:56:29.209935	-1.553765E-2
2019/05/21  14:56:29.209936	7.308399E-1	2019/05/21  14:56:29.209937	-1.243164E-2
2019/05/21  14:56:29.209938	7.693164E-1	2019/05/21  14:56:29.209939	-1.259257E-2
2019/05/21  14:56:29.209940	7.982944E-1	2019/05/21  14:56:29.209941	-9.776241E-3
2019/05/21  14:56:29.209942	8.019972E-1	2019/05/21  14:56:29.209943	-6.766792E-3
2019/05/21  14:56:29.209944	7.883131E-1	2019/05/21  14:56:29.209945	-5.817287E-3
2019/05/21  14:56:29.209946	7.622328E-1	2019/05/21  14:56:29.209947	-3.274544E-3
2019/05/21  14:56:29.209948	7.155460E-1	2019/05/21  14:56:29.209949	-1.375533E-3
