waveform	[0]		[1]	
t0	2019/05/28  13:28:47.496146		2019/05/28  13:28:47.496147	
delta t	2.000000E-6		2.000000E-6	

time[0]	Y[0]	time[1]	Y[1]
2019/05/28  13:28:47.496584	1.298902E-2	2019/05/28  13:28:47.496585	1.492089E-2
2019/05/28  13:28:47.496586	1.411594E-2	2019/05/28  13:28:47.496587	1.459891E-2
2019/05/28  13:28:47.496588	1.266704E-2	2019/05/28  13:28:47.496589	1.459891E-2
2019/05/28  13:28:47.496590	1.154011E-2	2019/05/28  13:28:47.496591	1.443792E-2
2019/05/28  13:28:47.496592	1.121813E-2	2019/05/28  13:28:47.496593	1.459891E-2
2019/05/28  13:28:47.496594	1.459891E-2	2019/05/28  13:28:47.496595	1.411594E-2
2019/05/28  13:28:47.496596	1.218407E-2	2019/05/28  13:28:47.496597	1.459891E-2
2019/05/28  13:28:47.496598	1.121813E-2	2019/05/28  13:28:47.496599	1.459891E-2
2019/05/28  13:28:47.496600	1.508188E-2	2019/05/28  13:28:47.496601	1.459891E-2
2019/05/28  13:28:47.496602	1.298902E-2	2019/05/28  13:28:47.496603	1.475990E-2
2019/05/28  13:28:47.496604	1.298902E-2	2019/05/28  13:28:47.496605	1.459891E-2
2019/05/28  13:28:47.496606	1.363298E-2	2019/05/28  13:28:47.496607	1.443792E-2
2019/05/28  13:28:47.496608	1.475990E-2	2019/05/28  13:28:47.496609	1.475990E-2
2019/05/28  13:28:47.496610	1.331100E-2	2019/05/28  13:28:47.496611	1.492089E-2
2019/05/28  13:28:47.496612	1.508188E-2	2019/05/28  13:28:47.496613	1.459891E-2
2019/05/28  13:28:47.496614	1.459891E-2	2019/05/28  13:28:47.496615	1.492089E-2
2019/05/28  13:28:47.496616	1.105715E-2	2019/05/28  13:28:47.496617	1.443792E-2
2019/05/28  13:28:47.496618	1.315001E-2	2019/05/28  13:28:47.496619	1.411594E-2
2019/05/28  13:28:47.496620	1.282803E-2	2019/05/28  13:28:47.496621	1.443792E-2
2019/05/28  13:28:47.496622	9.930219E-3	2019/05/28  13:28:47.496623	1.427693E-2
2019/05/28  13:28:47.496624	1.137912E-2	2019/05/28  13:28:47.496625	1.492089E-2
2019/05/28  13:28:47.496626	1.315001E-2	2019/05/28  13:28:47.496627	1.475990E-2
2019/05/28  13:28:47.496628	1.041319E-2	2019/05/28  13:28:47.496629	1.459891E-2
2019/05/28  13:28:47.496630	1.588683E-2	2019/05/28  13:28:47.496631	1.411594E-2
2019/05/28  13:28:47.496632	1.041319E-2	2019/05/28  13:28:47.496633	1.443792E-2
2019/05/28  13:28:47.496634	1.508188E-2	2019/05/28  13:28:47.496635	1.411594E-2
2019/05/28  13:28:47.496636	1.379396E-2	2019/05/28  13:28:47.496637	1.427693E-2
2019/05/28  13:28:47.496638	1.250605E-2	2019/05/28  13:28:47.496639	1.411594E-2
2019/05/28  13:28:47.496640	1.073517E-2	2019/05/28  13:28:47.496641	1.427693E-2
2019/05/28  13:28:47.496642	1.508188E-2	2019/05/28  13:28:47.496643	1.427693E-2
2019/05/28  13:28:47.496644	1.363298E-2	2019/05/28  13:28:47.496645	1.459891E-2
2019/05/28  13:28:47.496646	1.073517E-2	2019/05/28  13:28:47.496647	1.427693E-2
2019/05/28  13:28:47.496648	2.007255E-2	2019/05/28  13:28:47.496649	1.443792E-2
2019/05/28  13:28:47.496650	3.375665E-2	2019/05/28  13:28:47.496651	6.579353E-2
2019/05/28  13:28:47.496652	9.406088E-1	2019/05/28  13:28:47.496653	1.427693E-2
2019/05/28  13:28:47.496654	9.455995E-1	2019/05/28  13:28:47.496655	1.492089E-2
2019/05/28  13:28:47.496656	9.493023E-1	2019/05/28  13:28:47.496657	1.475990E-2
2019/05/28  13:28:47.496658	9.481753E-1	2019/05/28  13:28:47.496659	1.572584E-2
2019/05/28  13:28:47.496660	9.478533E-1	2019/05/28  13:28:47.496661	1.588683E-2
2019/05/28  13:28:47.496662	9.510731E-1	2019/05/28  13:28:47.496663	1.653078E-2
2019/05/28  13:28:47.496664	9.496242E-1	2019/05/28  13:28:47.496665	1.749672E-2
2019/05/28  13:28:47.496666	9.509121E-1	2019/05/28  13:28:47.496667	1.846266E-2
2019/05/28  13:28:47.496668	9.518781E-1	2019/05/28  13:28:47.496669	1.926760E-2
2019/05/28  13:28:47.496670	9.509121E-1	2019/05/28  13:28:47.496671	2.071651E-2
2019/05/28  13:28:47.496672	9.520391E-1	2019/05/28  13:28:47.496673	2.168244E-2
2019/05/28  13:28:47.496674	9.525220E-1	2019/05/28  13:28:47.496675	2.345333E-2
2019/05/28  13:28:47.496676	9.539709E-1	2019/05/28  13:28:47.496677	2.506322E-2
2019/05/28  13:28:47.496678	9.562248E-1	2019/05/28  13:28:47.496679	2.651213E-2
2019/05/28  13:28:47.496680	9.539709E-1	2019/05/28  13:28:47.496681	2.860499E-2
2019/05/28  13:28:47.496682	9.554198E-1	2019/05/28  13:28:47.496683	3.069785E-2
2019/05/28  13:28:47.496684	9.531660E-1	2019/05/28  13:28:47.496685	3.198576E-2
2019/05/28  13:28:47.496686	9.570297E-1	2019/05/28  13:28:47.496687	3.440060E-2
2019/05/28  13:28:47.496688	9.547759E-1	2019/05/28  13:28:47.496689	3.601050E-2
2019/05/28  13:28:47.496690	9.583176E-1	2019/05/28  13:28:47.496691	3.923029E-2
2019/05/28  13:28:47.496692	9.607325E-1	2019/05/28  13:28:47.496693	4.116216E-2
2019/05/28  13:28:47.496694	9.581567E-1	2019/05/28  13:28:47.496695	4.341601E-2
2019/05/28  13:28:47.496696	9.612155E-1	2019/05/28  13:28:47.496697	4.663580E-2
2019/05/28  13:28:47.496698	9.592836E-1	2019/05/28  13:28:47.496699	4.872866E-2
2019/05/28  13:28:47.496700	9.597665E-1	2019/05/28  13:28:47.496701	5.162647E-2
2019/05/28  13:28:47.496702	9.608935E-1	2019/05/28  13:28:47.496703	5.404131E-2
2019/05/28  13:28:47.496704	9.567078E-1	2019/05/28  13:28:47.496705	5.758307E-2
2019/05/28  13:28:47.496706	9.602495E-1	2019/05/28  13:28:47.496707	5.967593E-2
2019/05/28  13:28:47.496708	9.594446E-1	2019/05/28  13:28:47.496709	6.305671E-2
